GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km
1400000US37101041102,9.1,371.4816959308714,1
1400000US37083930400,11.6,558.8259002717945,6
1400000US37097061503,9.0,2237.642084360053,4
1400000US37089930701,8.6,4139.283686536811,2
1400000US37069060802,9.6,3821.423945879736,1
1400000US37071033306,9.5,4850.901138984392,1
1400000US37089930900,8.8,1097.781017866445,11
1400000US37089931400,9.9,630.3882297918367,3
1400000US37081013700,8.5,930.2823029057316,35
1400000US37067003805,9.9,432.5708801237984,23
1400000US37067001500,11.6,257.4904745175372,24
1400000US37067003313,9.6,6035.768804175056,0
1400000US37071032502,8.5,7656.866540685733,0
1400000US37071030602,9.8,4262.1148011654295,1
1400000US37067001902,10.5,481.99525380749833,38
1400000US37081016010,8.7,1828.860250298484,33
1400000US37097060100,9.4,86.77768688534252,19
1400000US37081013900,13.7,1101.307057072909,50
1400000US37071031202,10.0,1326.2954246232855,9
1400000US37083930700,10.6,16267.804399995674,0
1400000US37081015902,8.3,2017.6029011710928,1
1400000US37071033204,11.2,2523.884549085835,13
1400000US37097061501,10.2,1686.408709604971,12
1400000US37071030902,10.9,1656.9611856308795,14
1400000US37081011602,10.3,556.6173759391002,44
1400000US37067003906,7.7,1242.123313475771,25
1400000US37081011300,12.7,713.9111812273668,50
1400000US37081016900,8.9,5084.497375926034,0
1400000US37083930502,11.2,6282.630869907375,0
1400000US37067004010,8.2,3812.693289196444,5
1400000US37069060402,11.4,6276.940509412901,0
1400000US37077970500,10.0,6448.786092467404,0
1400000US37071032600,8.3,1128.0118992486975,13
1400000US37067000900,11.1,436.7102673336059,36
1400000US37081011500,12.2,895.1358274631459,53
1400000US37089931801,7.8,3172.643376314791,7
1400000US37081012604,10.4,1115.5632903123471,47
1400000US37085071202,10.2,5466.528690404655,0
1400000US37083930300,11.1,1879.3223324532728,4
1400000US37067003103,8.9,5563.492129151654,0
1400000US37097061101,9.7,5876.982469249922,0
1400000US37081016101,8.8,325.1527474142424,42
1400000US37085071303,8.9,8618.70083913499,0
1400000US37111970800,9.7,3810.614197996076,3
1400000US37119005611,8.9,1004.5168012055416,8
1400000US37119001200,8.5,695.8263104258023,56
1400000US37127010900,10.6,13122.882551513192,0
1400000US37119005831,8.4,698.3930578284879,12
1400000US37147000701,12.5,169.21038601100483,20
1400000US37119001912,11.2,1107.7454564670547,29
1400000US37119003017,7.6,2706.0743239566414,6
1400000US37119003903,13.5,1302.5969890053366,37
1400000US37129012105,8.8,4701.963988159654,1
1400000US37119001606,9.6,900.5896562856699,39
1400000US37151030302,11.4,1473.329697738803,13
1400000US37147001001,10.1,5252.821847919216,0
1400000US37133000302,10.3,12574.30684843677,0
1400000US37119005827,9.8,559.2338569122531,24
1400000US37135012100,8.3,1121.2848914671674,18
1400000US37119005846,7.5,2098.2892135438365,5
1400000US37151030900,10.2,5165.868301233555,0
1400000US37119001923,10.5,844.8335146487301,19
1400000US37119005523,8.5,290.1541380202776,14
1400000US37119005836,8.6,2235.9826049444364,5
1400000US37123960200,9.8,5333.216866412728,0
1400000US37123960401,10.9,3504.7915919757297,1
1400000US37111970500,10.2,3603.714210301655,4
1400000US37133000600,7.7,6260.587386540956,0
1400000US37133001101,9.5,2694.700738521876,1
1400000US37133000202,9.5,6331.612568564787,0
1400000US37119006212,8.1,846.4303398210706,12
1400000US37115010100,10.1,13411.09700799398,0
1400000US37119006213,8.3,4949.469276401588,1
1400000US37119005834,8.6,856.2056232598133,19
1400000US37119005301,11.4,537.4924305490183,46
1400000US37119003015,7.8,2671.512075872948,12
1400000US37125951100,9.5,1248.0959544595405,6
1400000US37119005619,9.4,3623.699003510823,4
1400000US37119005604,11.8,702.7254348014087,14
1400000US37119004305,10.6,845.9446451510483,46
1400000US37129011603,9.2,1090.2643242987797,6
1400000US37117970500,10.4,7225.891582624951,0
1400000US37149920304,8.2,2941.0086099286395,1
1400000US37127010300,10.5,2741.3538717418587,14
1400000US37119005617,10.0,2500.417930052074,14
1400000US37119005306,11.4,644.0292581674956,47
1400000US37119006109,10.7,1209.0877823442506,21
1400000US37141920502,10.5,10273.430216497478,0
1400000US37119005840,7.7,1566.138313594087,9
1400000US37119003007,7.5,1137.620754394826,5
1400000US37129011902,10.1,177.47131007420552,21
1400000US37135010705,9.0,645.6379422555002,16
1400000US37133002500,10.4,5422.216241578837,0
1400000US37117970400,11.5,13854.081849475724,0
1400000US37129010700,10.6,605.5863648356001,26
1400000US37139960502,9.1,2488.0915786987034,1
1400000US37123960100,10.0,3401.3216750524784,1
1400000US37113970600,9.2,11551.82052586044,0
1400000US37131920402,9.5,18558.09272636689,0
1400000US37119006106,9.4,2035.386187096613,16
1400000US37115010500,9.4,4130.136186216931,2
1400000US37119003807,10.6,1163.154068794409,38
1400000US37121950300,10.1,2997.268363666005,2
1400000US37119002903,7.7,1358.6733564650267,9
1400000US37151031304,10.4,2240.5200352625693,1
1400000US37129012006,8.4,1626.0461459502667,23
1400000US37129010400,8.6,1384.2326956496336,40
1400000US37119005709,8.1,657.3636243726944,20
1400000US37127010502,9.6,818.0099779315944,23
1400000US37113970501,8.4,17319.313780272452,0
1400000US37139960501,9.5,5533.415558356831,0
1400000US37119001603,9.6,1742.8431977238158,45
1400000US37147001100,9.8,10353.172412069318,0
1400000US37127011101,9.5,1463.3761211453243,4
1400000US37119006302,7.9,3454.272206247884,7
1400000US37119005401,11.2,1817.072722705066,41
1400000US37145920500,9.5,9842.845449696608,0
1400000US37133002800,9.3,6730.019460311918,0
1400000US37137950101,9.9,11753.769351057244,0
1400000US37131920100,10.6,4686.596820683554,1
1400000US37119003011,7.2,1913.8019336426075,15
1400000US37147001600,10.2,6727.339867774325,0
1400000US37129011703,7.8,2800.971553860576,5
1400000US37149920104,8.5,910.2063099034278,1
1400000US37145920100,10.1,9941.901913359998,0
1400000US37131920401,12.1,7192.21855343548,0
1400000US37119003106,8.9,647.6635826884869,21
1400000US37151031200,10.5,2189.9480395388923,2
1400000US37139960200,11.4,1970.924998586012,8
1400000US37119005828,8.1,1306.591154650096,21
1400000US37119004500,12.3,131.9954887082869,59
1400000US37127010602,10.4,763.040262503703,12
1400000US37119000500,8.8,323.72213071429707,64
1400000US37119003805,6.8,805.3932103803805,30
1400000US37119002200,7.7,911.8714051431672,40
1400000US37119006108,9.7,1473.2729841884843,16
1400000US37119000800,12.3,1029.998642004531,64
1400000US37135011901,8.4,1385.562499088839,19
1400000US37151031100,11.0,2606.7614912345707,2
1400000US37119005610,10.2,1717.729014357669,13
1400000US37147000301,9.0,1664.7215590284598,17
1400000US37119006407,8.4,1207.1391396319552,12
1400000US37119005715,9.0,4144.095483474818,1
1400000US37133000103,9.4,8937.634796296725,0
1400000US37119005915,9.0,497.50846062481895,46
1400000US37147002001,11.8,5406.355271330218,0
1400000US37133002202,10.6,1960.227713104304,15
1400000US37129012010,8.5,1771.5927418386873,9
1400000US37119001507,11.9,770.5789596228534,25
1400000US37141920101,8.2,5139.963082473681,0
1400000US37119006214,8.5,2445.058130436329,8
1400000US37119001509,11.4,486.2743172161426,31
1400000US37135011400,10.3,635.3402186787797,19
1400000US37145920300,11.3,3171.1894154269226,2
1400000US37119002906,7.6,1159.5454950876172,21
1400000US37119005916,10.9,1603.3790170523114,44
1400000US37133001000,8.7,4102.619002989432,6
1400000US37127010503,9.5,1753.8056644195804,9
1400000US37119005817,7.8,1374.816141129117,7
1400000US37119006210,7.9,2102.0024492380835,12
1400000US37119003108,10.0,814.3457838957949,26
1400000US37119005510,10.4,1216.851075440238,19
1400000US37119002702,8.0,1336.052610987983,49
1400000US37119005711,8.2,2825.8105323540867,8
1400000US37119005717,9.4,2025.9726296558208,22
1400000US37141920402,9.6,6926.449412759199,0
1400000US37133000403,8.3,3775.514542302082,1
1400000US37125950200,10.5,15864.629816010704,0
1400000US37119005514,8.8,651.0707565512294,16
1400000US37133000401,8.8,7669.534736847102,0
1400000US37117970200,10.6,1779.9240562820544,2
1400000US37127010504,9.8,3261.406059378188,6
1400000US37147001402,10.2,7444.87715320865,0
1400000US37131920200,10.9,15521.515413645597,0
1400000US37145920200,9.6,1252.1987708969732,1
1400000US37135010901,9.2,6348.934046424964,0
1400000US37147000601,11.5,115.62296589338884,16
1400000US37119001802,8.7,649.4694168654851,36
1400000US37119005918,8.6,1189.8529958020604,19
1400000US37119004100,9.9,711.420238306054,64
1400000US37141920602,9.9,6099.233283598339,0
1400000US37119003103,8.4,1382.2033939389476,30
1400000US37133001500,11.4,985.473306740759,22
1400000US37129012103,8.2,310.62287220044703,6
1400000US37125950302,8.7,5703.302163835379,0
1400000US37129012203,8.2,7482.094533131258,0
1400000US37119005811,8.2,1120.4908783690278,18
1400000US37119006203,8.1,2800.0859953548515,5
1400000US37135011205,7.4,2477.9040732174,11
1400000US37139960702,9.5,8571.213445389783,0
1400000US37119005908,8.0,3923.1101185981543,13
1400000US37135010706,7.6,2557.663810201832,15
1400000US37119003700,11.1,670.3916079491705,53
1400000US37119003500,7.6,670.0719583861563,53
1400000US37127010200,12.5,667.4987246609807,12
1400000US37129010300,11.2,805.3939924122803,33
1400000US37121950100,9.4,19241.72655359567,0
1400000US37113970302,9.1,4414.067781086793,1
1400000US37119002400,8.2,505.5438694085619,54
1400000US37125951200,10.1,6859.058900131615,0
1400000US37147002002,10.6,10238.357689225046,0
1400000US37147000201,11.2,972.3921875927248,17
1400000US37133001200,9.4,2524.6142512660617,4
1400000US37135010902,9.0,3433.455275547965,3
1400000US37149920101,9.3,12070.45829583246,0
1400000US37141920204,10.3,15054.683969832256,0
1400000US37119005509,9.0,2460.486794628587,13
1400000US37119005848,7.9,3690.8868759809143,10
1400000US37119005519,8.8,1872.8051482078235,8
1400000US37109070901,9.2,5375.915105051886,0
1400000US37135010703,8.8,321.17356961194287,13
1400000US37119001918,10.9,917.8426151030128,31
1400000US37119005620,9.7,1742.988992433671,8
1400000US37119000100,7.9,191.6825207888552,60
1400000US37119006304,8.0,3280.247066209278,3
1400000US37119005914,8.6,666.3994848487058,36
1400000US37119005404,10.5,1148.5077636037522,38
1400000US37119001922,10.6,623.0759912513078,12
1400000US37119006404,7.5,2222.603230560412,2
1400000US37119004303,10.2,1676.9725080209562,33
1400000US37111970100,9.8,1899.796004955862,2
1400000US37147001302,9.3,1233.3747242772706,5
1400000US37149920301,9.6,3152.2095367138827,2
1400000US37123960500,10.7,13356.82052948864,0
1400000US37119006104,9.9,2062.9498340913374,21
1400000US37139960300,14.6,946.0088447884232,8
1400000US37135011602,11.7,699.8027785896592,18
1400000US37129011300,9.7,622.5582756342689,25
1400000US37147000100,12.8,42.14976316068815,22
1400000US37129010800,11.1,815.3871042201399,17
1400000US37119005911,8.4,4479.15374107296,3
1400000US37109071101,9.1,1919.7230112258303,5
1400000US37119005815,8.5,1866.8163315525803,7
1400000US37119005844,7.6,2005.4528049218643,5
1400000US37125950702,7.6,2700.8092185546584,8
1400000US37119003006,7.9,1595.9013610676907,8
1400000US37119003203,8.5,1142.584582821131,32
1400000US37151030202,9.3,2019.9369769675773,7
1400000US37119001701,10.4,813.8165780899334,50
1400000US37119005521,9.2,1017.7524787058088,10
1400000US37135011203,8.8,11980.62794040316,0
1400000US37119002004,8.4,3617.446770351357,19
1400000US37119005910,9.0,1156.472703350987,23
1400000US37111970700,9.8,6024.22581407554,0
1400000US37119002701,7.9,787.9589415177214,52
1400000US37119005830,8.7,1631.3599654795703,15
1400000US37119005824,9.6,1222.8071150692565,30
1400000US37129011000,13.0,937.7896989171855,31
1400000US37139960600,9.5,1581.6099242245818,1
1400000US37151030801,9.9,5713.971121120116,0
1400000US37119000400,8.1,525.3302740370169,63
1400000US37119005511,9.3,1580.138567617399,19
1400000US37129011705,8.6,1889.0225096030945,6
1400000US37127011200,9.3,7986.1565389655325,0
1400000US37119004200,12.7,715.5587509747282,63
1400000US37119001504,11.8,961.3841801574906,31
1400000US37119005614,9.1,2239.075526410776,10
1400000US37125950602,8.8,3747.277608009609,2
1400000US37147001301,9.6,1375.4522431883424,6
1400000US37119006006,10.1,1342.5609161493471,21
1400000US37109071001,9.3,1561.5537379461157,1
1400000US37129011606,9.4,1156.9064589819232,18
1400000US37125950900,8.8,211.2323458841092,6
1400000US37147000603,10.2,1251.1981581984746,13
1400000US37119005000,11.7,389.4170913603289,69
1400000US37147000400,11.3,1189.2761964183355,20
1400000US37119005305,10.8,1516.2489470233154,42
1400000US37119005713,8.3,2502.084250234409,5
1400000US37133000800,10.7,487.4182840110154,2
1400000US37133002201,9.5,1367.6504939195745,16
1400000US37119001609,10.3,1602.4195629896597,34
1400000US37119003109,10.1,865.8249154852936,27
1400000US37115010700,9.6,5621.387093278936,0
1400000US37129010100,11.5,618.2498791221784,23
1400000US37129010600,7.9,1049.6428694820945,32
1400000US37129012007,9.3,1100.470326773924,22
1400000US37119001915,10.7,631.2547827498634,22
1400000US37119006010,10.7,834.4666376579282,17
1400000US37119001920,10.2,1081.0825413903008,25
1400000US37129011904,8.2,2604.467963214,21
1400000US37119005833,7.3,1709.886896840473,15
1400000US37125950502,9.1,8847.188195748737,0
1400000US37109070700,9.5,7012.622164321065,0
1400000US37129012201,9.1,1473.2907626184706,1
1400000US37119003012,7.9,2270.9933976883945,16
1400000US37135011601,10.6,315.57420604372777,18
1400000US37119006406,8.6,1177.3673615341986,10
1400000US37135012201,8.2,3292.1231363637708,10
1400000US37119001300,10.2,1039.3271136029762,59
1400000US37151030100,10.4,931.7053036007502,8
1400000US37119005612,9.0,1505.8516629081885,14
1400000US37113970200,9.8,17311.896496307614,0
1400000US37115010200,9.9,16503.24035693279,0
1400000US37129012009,8.3,1576.108540575843,15
1400000US37125950802,8.0,2775.490435914212,2
1400000US37119000700,9.5,647.8998881248203,64
1400000US37151031306,9.4,8748.976805220997,0
1400000US37119005605,9.9,918.0462111495624,15
1400000US37147000900,11.8,9346.314366925442,0
1400000US37117970100,10.3,14511.236972722008,0
1400000US37119003300,8.4,965.2291446710028,47
1400000US37119005516,8.0,4051.536934725751,3
1400000US37141920202,8.3,5726.887476917098,0
1400000US37119001910,10.2,1026.22274496279,30
1400000US37129010501,10.6,372.3129227383331,29
1400000US37119005838,7.8,889.6542819970635,4
1400000US37135012202,7.9,2807.4657765699485,12
1400000US37119005913,8.7,710.0218212651837,40
1400000US37133001800,9.9,474.4274070958582,16
1400000US37147000702,13.3,1231.390269651581,19
1400000US37109070500,9.4,9842.046546652604,0
1400000US37119003018,7.7,3800.0345989193247,3
1400000US37119006208,8.1,757.7443993219492,8
1400000US37119005706,9.2,2085.280024216936,5
1400000US37119004800,11.9,807.4996668320688,64
1400000US37109071202,8.3,2225.230389429245,3
1400000US37151030504,9.8,9011.496281091386,0
1400000US37113970700,9.3,14246.71510899498,0
1400000US37151030502,9.2,3818.577649426421,1
1400000US37129011903,11.3,1407.2445431267192,24
1400000US37129011605,10.0,974.7503983867646,23
1400000US37147001003,8.8,3116.989055904693,2
1400000US37119003013,7.7,2097.291526063538,4
1400000US37115010600,9.3,6110.512611272541,0
1400000US37119003808,9.9,833.8219131839364,33
1400000US37141920403,9.5,2431.062157700232,2
1400000US37119005307,11.4,1744.3219849931882,38
1400000US37119001605,9.6,597.7094501011251,48
1400000US37127011400,9.6,1961.3678979252809,1
1400000US37135011800,9.6,678.5708092614486,19
1400000US37119006209,8.4,1018.0296549191622,8
1400000US37119005841,7.7,1506.762412487417,7
1400000US37119005616,10.6,1960.155826626497,15
1400000US37143920202,9.5,7694.864531394271,0
1400000US37119005200,12.6,228.4002809525528,63
1400000US37127010601,9.8,1525.0132448949505,15
1400000US37119006008,9.4,2885.304265398875,8
1400000US37145920601,10.3,8007.891325559501,0
1400000US37135010704,8.6,3860.260651161358,5
1400000US37141920401,11.5,6186.163090135945,0
1400000US37119005618,9.4,2058.91526092821,3
1400000US37119001100,7.9,816.2563974402631,59
1400000US37119006211,7.9,2218.0492968920616,13
1400000US37125950501,9.4,5811.610521227069,0
1400000US37129011607,9.4,155.11849815132965,8
1400000US37119001608,11.0,1570.6713032166683,35
1400000US37127011300,9.4,11612.396325766184,0
1400000US37119006009,9.7,2051.2639849938746,8
1400000US37133000102,9.1,4754.924042138783,1
1400000US37119004400,11.1,397.7932834492937,34
1400000US37135011500,8.2,1463.9662697222589,19
1400000US37119005835,8.4,1652.1958134986862,15
1400000US37119006215,9.0,1994.0062185417587,11
1400000US37119005837,7.9,795.2455714607208,8
1400000US37127010800,9.4,8130.451970354663,0
1400000US37125950402,9.9,8495.917816825064,0
1400000US37119001917,10.4,1403.2583584309264,10
1400000US37119005609,10.9,1813.7048787645915,14
1400000US37119004600,12.4,602.0166183253375,58
1400000US37147000501,9.5,33.268657790186126,22
1400000US37119002800,7.4,316.1299437927332,44
1400000US37133000500,8.4,9858.550545319018,0
1400000US37123960300,8.9,8499.729077025697,0
1400000US37135011102,9.4,5790.123546584567,0
1400000US37125951000,8.2,3075.450103921114,3
1400000US37151030600,10.0,6060.58494211915,0
1400000US37147000502,11.0,1038.984022692525,20
1400000US37119005308,10.4,873.2620984986117,39
1400000US37119005823,7.8,2769.231791158722,2
1400000US37133000900,9.8,286.3097519569863,13
1400000US37119001607,11.2,1272.778657528872,31
1400000US37133002600,11.6,728.8770431984674,20
1400000US37119005917,9.0,436.6995029376761,38
1400000US37109071201,8.3,3247.033830139372,5
1400000US37119002002,7.6,1259.2964563626083,23
1400000US37131920300,11.3,11771.808816909685,0
1400000US37141920103,9.1,8248.854867756623,0
1400000US37151030802,9.7,12519.476217450198,0
1400000US37119005522,8.6,1168.7010775309095,21
1400000US37133000301,10.1,14040.52739564802,0
1400000US37129011200,10.8,829.6635265862941,26
1400000US37119003008,8.1,2254.6705733853205,14
1400000US37121950400,9.0,2329.108719531179,2
1400000US37119005839,8.3,1366.411334488404,10
1400000US37141920601,10.9,10294.109427157471,0
1400000US37129012104,8.9,3662.43446629306,5
1400000US37119006105,9.1,1176.583331639226,2
1400000US37113970502,8.4,23286.126746694637,0
1400000US37133002100,9.5,2187.751254521019,11
1400000US37119005826,9.2,1364.2834228526397,14
1400000US37141920501,10.8,20162.012560348463,0
1400000US37119005829,8.7,507.3606822911105,18
1400000US37119005710,9.7,2855.142634542399,15
1400000US37119002500,8.0,407.34227100971134,57
1400000US37117970300,11.2,3838.052790549657,2
1400000US37129011701,8.7,1052.1817322768163,20
1400000US37129011100,14.0,1271.6395731315995,32
1400000US37109070800,10.0,2057.945042724544,9
1400000US37119006405,8.1,1273.7802140580402,9
1400000US37149920200,9.7,9295.201594810758,0
1400000US37119001921,10.2,1243.0701104985676,21
1400000US37127010400,12.4,1066.7971954865309,23
1400000US37127010700,10.5,4122.7250302773045,1
1400000US37147001500,10.7,8342.897123220358,0
1400000US37119005515,8.2,3996.766434816404,2
1400000US37133002400,10.5,2588.749436814962,2
1400000US37147001002,9.1,3834.443998191994,1
1400000US37111970901,9.6,7395.137655409564,0
1400000US37147001401,11.0,5847.165160163323,0
1400000US37119005825,8.9,1210.347428001702,13
1400000US37135011902,7.8,1177.6417983261524,17
1400000US37119005517,8.2,4304.340823854507,3
1400000US37113970301,9.8,1871.645615863764,1
1400000US37119001510,10.4,838.8511375892152,21
1400000US37141920102,8.4,8709.088892765762,0
1400000US37109071002,10.2,5515.262318938726,0
1400000US37137950201,9.6,17007.885975480665,0
1400000US37123960402,9.8,3699.173141905606,2
1400000US37119003902,12.7,1606.5962757639618,44
1400000US37119001508,9.7,1025.5213647226017,21
1400000US37111970400,10.6,2215.475850603593,3
1400000US37133001400,8.6,1874.832723348709,18
1400000US37113970400,9.3,8985.57374790801,0
1400000US37119002100,9.1,1184.3795481728414,34
1400000US37135011300,12.4,516.0059075975842,18
1400000US37119003016,8.1,3748.4677447362433,8
1400000US37119006107,9.0,1881.6926240970715,17
1400000US37119004000,11.7,468.0897783966775,39
1400000US37151030400,10.4,1807.214024332844,13
1400000US37119005906,9.5,1608.2040561675974,8
1400000US37133002300,9.6,4551.113336551924,1
1400000US37111970902,10.1,7874.560894373419,0
1400000US37119005847,7.8,1711.6119275694823,4
1400000US37139960100,11.0,1083.5329115374668,7
1400000US37151031303,9.7,3212.036161443348,1
1400000US37119001000,7.9,619.7194379152296,59
1400000US37119001801,9.8,422.1870077001908,43
1400000US37137950102,10.2,16180.135439623644,0
1400000US37143920100,10.1,8921.258258739079,0
1400000US37121950200,9.7,8940.514349976318,0
1400000US37151031000,10.4,3323.636062280503,1
1400000US37145920400,11.1,658.3387958976915,2
1400000US37119005716,9.2,1628.6165504063813,22
1400000US37135010802,8.7,1795.1282010565085,1
1400000US37119005524,8.9,1449.652663315948,25
1400000US37119005513,9.0,1972.774073926353,15
1400000US37147001900,10.7,7919.601373915893,0
1400000US37119003806,9.0,1870.353049080248,41
1400000US37111970600,9.3,2033.5274566858784,4
1400000US37125950301,9.0,6532.700278048925,0
1400000US37129011500,9.9,2513.292912350315,9
1400000US37133000402,8.9,3564.0733780766395,1
1400000US37119001505,9.9,1336.3768882457834,27
1400000US37151031305,10.4,1531.5910116571852,1
1400000US37129011800,8.0,4941.12315546182,1
1400000US37127011000,10.8,8943.493591450873,0
1400000US37119005512,10.2,1225.192839838676,30
1400000US37145920602,9.4,8278.623963471646,0
1400000US37127011102,9.4,1251.1557674034602,5
1400000US37119005845,7.5,1480.82927299795,7
1400000US37119006103,8.8,5143.426309693846,0
1400000US37129010200,10.5,380.460794424639,34
1400000US37119001702,10.6,876.9923162076581,40
1400000US37119000600,8.7,689.4128221415075,60
1400000US37147001800,10.8,1198.5866293897725,3
1400000US37119005403,10.0,1990.890710437499,37
1400000US37119005621,9.0,4479.543939143859,1
1400000US37147000202,10.3,948.92228061733,16
1400000US37133001300,9.8,1933.3134225824615,11
1400000US37151030700,9.7,14250.561282078004,0
1400000US37125950100,9.7,17866.97165828477,0
1400000US37119005816,7.8,973.8096210112884,8
1400000US37119005714,8.3,2380.3740314398456,1
1400000US37119005907,8.0,1682.0956852508243,20
1400000US37119002600,9.4,498.7047612694434,60
1400000US37111970200,9.8,7959.682975103575,0
1400000US37147000800,11.6,836.4205078021189,18
1400000US37137950202,8.6,25805.40734067087,0
1400000US37135011000,8.5,2773.112850326935,3
1400000US37119006007,8.9,2316.8974406635966,3
1400000US37135011700,10.6,970.1447110438723,18
1400000US37111970300,9.6,2131.3956698236407,3
1400000US37119005520,8.0,1899.6502130157064,10
1400000US37119001914,10.0,618.0507712469467,30
1400000US37119004304,10.9,84.94291001369915,42
1400000US37147001303,9.2,3397.8621651673952,6
1400000US37129012300,7.7,1355.933271403958,2
1400000US37127011500,10.5,5690.44885837087,0
1400000US37119000900,10.8,342.41264851278254,66
1400000US37119002300,13.7,874.2141111090828,42
1400000US37133000700,9.1,3241.816238609763,3
1400000US37147000302,11.0,1305.0927529908022,9
1400000US37119003105,7.8,1651.1103584031223,23
1400000US37119005518,8.2,2104.94448119198,4
1400000US37135010801,9.2,12959.2240521956,0
1400000US37129012008,9.1,1689.4427702236412,13
1400000US37119003802,12.6,133.87471665176116,38
1400000US37139960701,9.6,1894.270284147946,3
1400000US37119005912,8.8,132.05072548388483,28
1400000US37119005615,8.6,1307.4363777779326,6
1400000US37133000201,9.3,13433.04666737816,0
1400000US37125950601,7.6,3288.8576608958874,1
1400000US37125950701,7.9,3014.269767482092,2
1400000US37109070600,9.2,14840.951346096286,0
1400000US37119001919,10.1,458.8638761481538,29
1400000US37125950801,10.6,2301.4931823462016,7
1400000US37119003201,8.5,364.1538363473992,33
1400000US37147001700,10.1,4283.6173631139645,1
1400000US37119005812,8.8,353.07490655001845,20
1400000US37129012101,9.4,1337.495466916419,14
1400000US37129011400,12.0,861.8135035538196,21
1400000US37135011204,7.9,3534.21392547967,1
1400000US37139960503,10.7,14403.128350218514,0
1400000US37119003204,8.4,633.5568708200769,44
1400000US37135011202,8.1,7237.988515997077,0
1400000US37151031400,9.8,486.6419531495745,13
1400000US37119004302,11.3,809.5271237123505,45
1400000US37119006403,9.1,888.3141908916683,7
1400000US37141920203,9.2,7751.547195954263,0
1400000US37109071102,8.5,2008.7557421985716,5
1400000US37119003400,7.8,942.5981507960472,49
1400000US37119001400,8.8,907.1742727317308,59
1400000US37119001916,9.7,1152.7340020507693,13
1400000US37141920300,10.9,7700.700838502131,0
1400000US37119000300,8.9,150.59144718750687,57
1400000US37109071203,8.1,2310.604452476008,3
1400000US37129012004,8.0,3319.937644416276,6
1400000US37119005100,12.5,728.1255807656113,56
1400000US37113970100,9.2,11159.807094074187,0
1400000US37119002904,7.5,3123.38515316909,6
1400000US37129010900,9.1,760.8645206206317,22
1400000US37149920303,8.8,6796.0832522332175,0
1400000US37119005508,8.4,371.5424823828672,14
1400000US37133001102,10.4,2093.178099019165,3
1400000US37151030503,9.6,6584.264625810309,0
1400000US37135011101,9.8,4532.942784770975,1
1400000US37109070902,9.2,7271.175977100667,0
1400000US37119005842,8.0,1210.9857916140302,9
1400000US37117970600,11.8,477.3360760111817,1
1400000US37119005712,8.4,1774.3631905610273,13
1400000US37119005843,8.0,946.801268311697,9
1400000US37129010502,10.9,1266.8761409037645,30
