GEOID,nearest_hw_dist_m,hw_count_5km
1400000US37035010202,2126.2443328763106,13
1400000US37021003001,2144.10879093907,2
1400000US37071032600,1128.0118992486975,13
1400000US37185950102,27723.33396643665,0
1400000US37089930702,7865.317384954787,0
1400000US37089980100,11516.137946954801,0
1400000US37109071001,1561.5537379461157,1
1400000US37119002903,1358.6733564650267,9
1400000US37133002600,728.8770431984674,20
1400000US37019020505,10173.222714388481,0
1400000US37085071302,11872.921512300964,0
1400000US37031970804,6513.655130320129,0
1400000US37119005812,353.07490655001845,20
1400000US37109071202,2225.230389429245,3
1400000US37183053520,1309.3171112049392,12
1400000US37165010300,1942.1867454971912,5
1400000US37119005848,3690.8868759809147,10
1400000US37035010501,661.2243620793627,25
1400000US37085070402,8310.594805043966,0
1400000US37049961301,2374.715214167354,2
1400000US37021002203,1064.2503229360993,17
1400000US37129012009,1576.1085405758433,15
1400000US37113970301,1871.6456158637636,1
1400000US37071033202,1090.7718648069654,8
1400000US37033930600,23381.164660560687,0
1400000US37065020900,3324.1946644626114,2
1400000US37027031403,1014.9321568899109,5
1400000US37059080100,5427.211281156525,0
1400000US37127010502,818.0099779315944,23
1400000US37119003109,865.8249154852936,27
1400000US37081016502,1411.5906578407644,12
1400000US37183051502,829.7721270035777,28
1400000US37147000501,33.268657790186126,22
1400000US37077970702,1283.6745621746047,4
1400000US37057061703,1330.6260664185547,1
1400000US37067003500,1537.0488501517134,13
1400000US37083930900,688.8238730105568,1
1400000US37057061702,3434.8489374077644,1
1400000US37141920102,8709.088892765762,0
1400000US37063002028,421.9850115722184,48
1400000US37101040201,8743.677627155625,0
1400000US37171931200,2438.5502728061847,1
1400000US37045951000,1324.907247187142,12
1400000US37021002605,6344.950032533764,0
1400000US37045950301,4679.174395636945,1
1400000US37119003011,1913.8019336426073,15
1400000US37141920403,2431.0621577002316,2
1400000US37183050900,550.0069847381185,37
1400000US37013930502,2174.8176735244456,1
1400000US37119003106,647.6635826884869,21
1400000US37045950800,3052.165929600797,1
1400000US37183054115,2004.1988032176916,8
1400000US37049960200,18796.17294825151,0
1400000US37101041101,5730.393091327513,0
1400000US37051000701,1164.315806931372,29
1400000US37117970600,477.3360760111817,1
1400000US37141920201,2733.4549327088635,2
1400000US37035011702,5453.8693984323945,0
1400000US37129011904,2604.4679632139996,21
1400000US37119003016,3748.4677447362433,8
1400000US37111970902,7874.560894373419,0
1400000US37069060402,6276.940509412901,0
1400000US37063002008,1977.6267765060372,16
1400000US37063000500,927.8985548019809,29
1400000US37027030100,1256.5136059956792,17
1400000US37071031102,216.70679768852065,13
1400000US37021003103,2092.273834792115,2
1400000US37099950600,7325.153204369281,0
1400000US37127010200,667.4987246609807,12
1400000US37081011400,1411.1022047386775,56
1400000US37195000400,434.36127502645667,25
1400000US37129012001,1964.8453832197877,12
1400000US37057061201,2242.671532083831,4
1400000US37001021206,903.8859581164346,6
1400000US37001020701,994.3943120446135,30
1400000US37183053424,1783.0604666231059,17
1400000US37155960201,3024.436284722691,1
1400000US37019020512,1900.0163743698042,1
1400000US37049961002,7088.735956056616,0
1400000US37171930400,1151.3369544040931,10
1400000US37171931002,593.1885241849069,2
1400000US37051003600,1152.277774671041,5
1400000US37051003600,1152.277774671041,5
1400000US37063002019,4651.972858395814,2
1400000US37071030204,2674.191179956377,5
1400000US37157041001,6499.817288280268,0
1400000US37179020701,4956.040109889123,1
1400000US37031970502,3009.0315446241807,5
1400000US37019020508,4031.215402243592,1
1400000US37151031503,1651.3803479364474,27
1400000US37157040300,606.5831052704477,4
1400000US37119006008,2885.304265398875,8
1400000US37147001002,3834.443998191994,1
1400000US37071031900,1204.6337514895574,28
1400000US37155961400,11203.435003683257,0
1400000US37021001500,1319.3163616414693,18
1400000US37119006109,1209.0877823442506,21
1400000US37081015300,4704.9728451611845,1
1400000US37097060602,3544.5281629723986,4
1400000US37185950101,25208.878115667972,0
1400000US37129012007,1100.470326773924,22
1400000US37029950102,11155.330031456087,0
1400000US37025041000,1192.085595432238,6
1400000US37051002402,3451.896886740876,13
1400000US37161960800,456.6959619282747,10
1400000US37067004103,5296.210022181574,0
1400000US37047930700,5825.787589173742,0
1400000US37027031300,4692.660572321002,1
1400000US37091950300,10892.594157822186,0
1400000US37155960502,4612.482366561452,1
1400000US37001021702,1011.627735362882,19
1400000US37179021005,8252.313874560192,0
1400000US37155960402,7402.045305644211,0
1400000US37159050202,1609.5173715970693,13
1400000US37021001801,1536.7263946742248,26
1400000US37035011503,7274.438824870382,0
1400000US37113970502,23286.126746694634,0
1400000US37183053108,4304.915644739374,1
1400000US37183053804,4295.180133442429,2
1400000US37025042501,97.84710913604025,17
1400000US37025042503,1324.8777459786504,13
1400000US37089930100,12771.788777573955,0
1400000US37089930401,2890.5799995273087,7
1400000US37069060200,16946.61765695512,0
1400000US37183052803,1350.2449081964317,17
1400000US37183051200,136.32370993493618,46
1400000US37119006214,2445.0581304363295,8
1400000US37001021902,16150.810145503883,0
1400000US37071031201,1743.8389123179772,12
1400000US37119005511,1580.138567617399,19
1400000US37077970704,4500.130257148024,1
1400000US37089931100,584.8670751924984,9
1400000US37025042101,1133.4709933973609,14
1400000US37035010401,1858.0872710123338,20
1400000US37031970803,3902.869365195511,1
1400000US37151031303,3212.036161443348,1
1400000US37129011603,1090.2643242987795,6
1400000US37031970902,115.2674135568662,1
1400000US37081012612,1025.991314250571,33
1400000US37067003312,3198.158486748394,4
1400000US37051001903,1501.9185848561951,17
1400000US37179020202,7739.613905809009,0
1400000US37067004013,1739.6970481691199,4
1400000US37053110101,32919.23988085672,0
1400000US37051003001,5027.964654551503,0
1400000US37171930802,11276.776754880444,0
1400000US37155962002,10179.190294999225,0
1400000US37021000200,736.1683447481898,26
1400000US37059080400,7788.62277611297,0
1400000US37051002504,3031.055995049873,3
1400000US37055970101,2460.890221369138,1
1400000US37193960100,8668.680871122819,0
1400000US37179020501,2614.2526732969955,2
1400000US37147000202,948.9222806173301,16
1400000US37135010801,12959.2240521956,0
1400000US37149920303,6796.0832522332175,0
1400000US37063002016,702.6440900764958,13
1400000US37071031701,5369.459904024135,0
1400000US37113970700,14246.71510899498,0
1400000US37081014502,634.7617238060473,37
1400000US37067002002,911.6500612748131,31
1400000US37189920900,8271.004966501958,0
1400000US37195001200,7250.595477165751,0
1400000US37183052704,828.0804068299939,31
1400000US37097061301,5307.155904496865,0
1400000US37119005621,4479.543939143859,1
1400000US37169070501,1763.4912554795117,3
1400000US37101041501,6204.026049431998,0
1400000US37115010100,13411.09700799398,0
1400000US37081015401,4547.24129204007,1
1400000US37051002100,395.0598561555889,27
1400000US37077970101,16210.190742606608,0
1400000US37019020305,2206.7403103176725,2
1400000US37059080200,6451.571481915847,0
1400000US37119005514,651.0707565512294,16
1400000US37025040701,2027.533846580103,8
1400000US37159051600,1791.7152760031183,4
1400000US37105030402,2293.4866509804965,9
1400000US37025042200,1865.1228322951529,6
1400000US37051003002,6572.706875406056,0
1400000US37179020314,2501.4827268826775,6
1400000US37189920702,9526.79707872385,0
1400000US37183054404,1682.4142936633714,3
1400000US37081012617,652.2373452625372,40
1400000US37129010300,805.3939924122803,33
1400000US37101041502,6489.812627265316,0
1400000US37183054016,650.078014071541,19
1400000US37097060200,1205.156860945264,10
1400000US37051001400,4252.926241170154,3
1400000US37085070600,10895.866045387304,0
1400000US37105030101,1221.3113884008956,8
1400000US37061090701,2875.073207582225,1
1400000US37161960400,4384.249571767514,1
1400000US37119005513,1972.774073926353,15
1400000US37109070500,9842.046546652604,0
1400000US37125951200,6859.058900131615,0
1400000US37133000700,3241.816238609763,3
1400000US37097061003,1992.61129241275,14
1400000US37067002501,1174.28611108594,42
1400000US37051003204,2744.068973041377,10
1400000US37119005706,2085.280024216936,5
1400000US37129011608,3514.297548891716,4
1400000US37035011701,3014.3321827531113,7
1400000US37183054007,966.7171422557832,15
1400000US37023020900,1426.5785794007893,4
1400000US37019020306,3665.3754451989716,2
1400000US37111970800,3810.6141979960757,3
1400000US37119001922,623.0759912513078,12
1400000US37087920700,10401.143203153017,0
1400000US37081011300,713.9111812273668,50
1400000US37119001919,458.8638761481538,29
1400000US37125950200,15864.629816010704,0
1400000US37071033304,910.5506088614535,3
1400000US37183054203,1565.0242675161094,5
1400000US37157041400,169.01434841660853,11
1400000US37129012300,1355.933271403958,2
1400000US37063001303,541.9780989966756,22
1400000US37055970601,1168.6531902361453,3
1400000US37045951200,2066.4976788213266,10
1400000US37027030200,2397.248355333411,9
1400000US37049960800,1516.9403469257409,7
1400000US37183052401,1484.3134524345703,15
1400000US37105030702,5307.833529398324,0
1400000US37097060400,1193.58591561811,12
1400000US37051003304,317.00713994763214,13
1400000US37035011300,1029.6647636516059,15
1400000US37067002801,1257.8382447146128,3
1400000US37081010701,625.5385752571217,58
1400000US37181960200,12311.320844172129,0
1400000US37097061406,6147.9112880882485,0
1400000US37019020405,10000.492022184424,0
1400000US37063000700,1373.1409799641938,27
1400000US37119002003,2234.844779726385,23
1400000US37033930500,16274.532240075016,0
1400000US37063001100,652.9726388433799,22
1400000US37141920401,6186.163090135945,0
1400000US37119003103,1382.2033939389476,30
1400000US37143920100,8921.258258739079,0
1400000US37169070503,3449.1858342523865,2
1400000US37111970400,2215.475850603593,3
1400000US37063001400,548.3103251145486,23
1400000US37021002504,4351.645269193165,1
1400000US37187950100,13425.204235777735,0
1400000US37063000301,174.89166092296162,27
1400000US37183050400,452.59181436961705,45
1400000US37071032401,2752.337027007736,4
1400000US37065021200,1474.7166783780056,6
1400000US37183052601,1024.3806515391764,22
1400000US37093970300,295.2973869122487,3
1400000US37183054108,3331.047937943981,5
1400000US37089931000,648.4634596322243,9
1400000US37051003402,4963.015075679207,1
1400000US37171930301,3237.085350092878,5
1400000US37051003104,1829.419993060569,4
1400000US37067002903,2671.499170298678,11
1400000US37119003805,805.3932103803805,30
1400000US37119001509,486.2743172161426,31
1400000US37119005523,290.1541380202776,14
1400000US37003040700,1326.0157658056364,1
1400000US37179020100,12661.21675509687,0
1400000US37063002200,612.0223812590747,25
1400000US37109070400,1240.8087634678748,4
1400000US37119005617,2500.417930052074,14
1400000US37107011300,5885.400560885843,0
1400000US37197050501,918.5755583343507,3
1400000US37081013601,440.93446298460594,32
1400000US37067002904,4786.185065217281,1
1400000US37037020401,1633.2382112200464,2
1400000US37107011400,4997.6962295432995,0
1400000US37021002102,389.77937669045156,14
1400000US37167930802,3891.0395261333083,1
1400000US37129012006,1626.0461459502667,23
1400000US37183054106,1501.902462255108,12
1400000US37085070904,8288.353167163319,0
1400000US37147001900,7919.601373915893,0
1400000US37025040702,1420.0491473222728,8
1400000US37099950400,1330.0758078016754,2
1400000US37109071203,2310.6044524760077,3
1400000US37083930502,6282.630869907375,0
1400000US37141920300,7700.700838502131,0
1400000US37133002800,6730.019460311918,0
1400000US37107010200,3466.3063549904564,7
1400000US37135010902,3433.455275547965,3
1400000US37139960600,1581.6099242245818,1
1400000US37183053517,815.0613140394531,14
1400000US37063002013,1295.7545645580158,32
1400000US37171931001,4640.8406085293445,1
1400000US37155961601,3069.553862047976,1
1400000US37189921000,13367.780584046008,0
1400000US37157040102,10186.271778918921,0
1400000US37159052000,898.2203648872862,14
1400000US37183050800,843.1828097720897,37
1400000US37055970200,3879.9958847564403,1
1400000US37057060101,2524.790831681522,9
1400000US37171930600,839.9183574491209,7
1400000US37113970501,17319.313780272452,0
1400000US37067004009,2412.540397843563,1
1400000US37083930501,2430.786941215729,4
1400000US37031970604,833.7561741907685,6
1400000US37019020509,2308.714157671711,1
1400000US37135011205,2477.9040732174,11
1400000US37183053006,4824.863812284264,1
1400000US37183053415,366.2805637956874,6
1400000US37093970201,3814.8657979159475,1
1400000US37153971000,6872.535554944012,0
1400000US37135011700,970.1447110438725,18
1400000US37067002806,136.20380649413903,11
1400000US37183054018,957.3238941299187,30
1400000US37081014410,904.9202319630025,16
1400000US37097061401,4565.232362629004,1
1400000US37001020902,2854.254122125309,12
1400000US37039930400,3036.524969746057,1
1400000US37067003311,285.9738655100071,7
1400000US37155960202,7887.5123513174285,0
1400000US37091950200,3836.9369592384087,1
1400000US37081016009,559.9901460239265,15
1400000US37067003313,6035.768804175056,0
1400000US37135010701,3541.2893002515466,5
1400000US37071032507,2714.773916542911,7
1400000US37101040902,2116.14333319356,2
1400000US37081015706,5468.683863360601,0
1400000US37047930600,15792.790103826917,0
1400000US37169070600,7669.7440427338115,0
1400000US37025042504,1260.6301812902025,12
1400000US37081980100,467.78478384977336,45
1400000US37081980100,467.78478384977336,45
1400000US37023021203,12070.079729438201,0
1400000US37135010802,1795.1282010565085,1
1400000US37189920602,4970.669780667164,1
1400000US37015960200,14787.02937174319,0
1400000US37195001100,8515.837690892513,0
1400000US37025042502,1655.0243434333295,20
1400000US37119003013,2097.291526063538,4
1400000US37191000303,6314.266120497878,0
1400000US37119004900,1032.024072376119,72
1400000US37031970101,30153.859715792583,0
1400000US37183051501,2641.595995808609,24
1400000US37179020800,1647.0726774720595,1
1400000US37183052404,1869.0352822749194,25
1400000US37119005842,1210.9857916140302,9
1400000US37081015704,2878.023853194238,5
1400000US37183053724,809.0483405196156,15
1400000US37129010501,372.3129227383331,29
1400000US37091950402,3581.0518603266955,2
1400000US37051003310,1731.1039754281503,11
1400000US37023020302,4215.067543345318,1
1400000US37119005841,1506.762412487417,7
1400000US37025041200,5478.222087001354,0
1400000US37021002401,7209.605841604412,0
1400000US37171930202,1486.403598239236,5
1400000US37067000302,825.1764756995645,40
1400000US37097061304,1526.7174862056024,10
1400000US37047930200,9546.795323300496,0
1400000US37011930302,12481.24543409998,0
1400000US37071030502,6168.914666435846,0
1400000US37081016005,3864.6769566322628,5
1400000US37131920200,15521.515413645595,0
1400000US37037020300,4531.8697235355,1
1400000US37167931000,4407.258306073638,2
1400000US37167930500,3436.625644889995,3
1400000US37071030203,4773.822680572049,1
1400000US37135010706,2557.663810201832,15
1400000US37101041102,371.4816959308714,1
1400000US37019020307,5043.856756868243,0
1400000US37179020403,2596.592080764163,12
1400000US37067003402,596.4348877583421,7
1400000US37049961001,10397.621317063333,0
1400000US37077970703,3173.278631040548,2
1400000US37025040600,7272.345351278137,0
1400000US37119005717,2025.9726296558208,22
1400000US37051000702,941.8081893001925,29
1400000US37051000702,941.8081893001925,29
1400000US37179020306,948.0800753098637,12
1400000US37083930800,21128.986140896595,0
1400000US37063002022,473.10653200447524,26
1400000US37119003400,942.5981507960472,49
1400000US37101041002,2254.220824639203,4
1400000US37101041400,1677.2400232329676,3
1400000US37183052801,973.0302823671344,16
1400000US37061090200,8646.192611699378,0
1400000US37071030902,1656.9611856308795,14
1400000US37097061001,5102.147973526688,0
1400000US37189920400,2815.295201765833,4
1400000US37183054114,1560.2335683159718,13
1400000US37183053421,2475.7095191594003,10
1400000US37161960300,18898.36849290455,0
1400000US37025040703,830.3332013133756,12
1400000US37051000800,555.7420161863917,24
1400000US37103920300,17364.267378738376,0
1400000US37183052806,1941.1482309550743,5
1400000US37183053418,1639.1370162985745,20
1400000US37155960102,2398.7846295693016,1
1400000US37137950101,11753.769351057244,0
1400000US37129012010,1771.5927418386873,9
1400000US37119001914,618.0507712469467,30
1400000US37081016600,846.897102582524,1
1400000US37113970600,11551.82052586044,0
1400000US37119002200,911.8714051431671,40
1400000US37119005844,2005.4528049218645,5
1400000US37051001601,637.6564993677345,6
1400000US37035010102,1537.263285782973,18
1400000US37081012707,611.2280785357973,28
1400000US37021002000,166.7789145639693,25
1400000US37159050700,1965.7708619600965,4
1400000US37021000800,1124.6501095655217,30
1400000US37057060203,1009.356078921065,2
1400000US37037020702,5977.876270505696,0
1400000US37063001709,473.9913324055417,18
1400000US37001022002,10164.112481249816,0
1400000US37135011000,2773.112850326935,3
1400000US37159050800,1981.0079450988694,8
1400000US37081010403,493.0409787628915,36
1400000US37149920301,3152.2095367138827,2
1400000US37179020404,907.2224983440252,7
1400000US37027030500,1791.3721727350662,15
1400000US37171931103,7294.230569115208,0
1400000US37097060702,7209.205297550269,0
1400000US37119004400,397.7932834492937,34
1400000US37171931003,8940.230059568177,0
1400000US37169070100,12332.796255516361,0
1400000US37101041201,3372.0075637677583,1
1400000US37003040400,7269.414873715186,0
1400000US37031970303,2356.6650060675165,4
1400000US37081016409,1250.9660765683832,9
1400000US37117970200,1779.9240562820544,2
1400000US37023020500,1057.9527781550844,12
1400000US37037020701,6149.351512863095,0
1400000US37191001301,1748.2732223057076,11
1400000US37107010900,1691.8208898595317,2
1400000US37117970300,3838.0527905496565,2
1400000US37081011102,1552.328989947779,38
1400000US37171931102,3927.062826111542,1
1400000US37121950200,8940.514349976318,0
1400000US37119006304,3280.247066209278,3
1400000US37067000700,204.29729175617214,39
1400000US37101040600,5778.018867683311,0
1400000US37067002804,2188.836703307743,15
1400000US37019020507,765.5551737100807,1
1400000US37119003012,2270.9933976883945,16
1400000US37119001911,1777.732042548932,21
1400000US37081017000,7802.563137803047,0
1400000US37133000600,6260.587386540956,0
1400000US37119003700,670.3916079491705,53
1400000US37021002804,5851.921808508326,0
1400000US37019020511,7173.289643292899,0
1400000US37133002400,2588.749436814962,2
1400000US37055970102,143.4605059286695,3
1400000US37147001302,1233.3747242772706,5
1400000US37151030301,1997.0239722700107,16
1400000US37035011501,9285.575756874114,0
1400000US37127011102,1251.1557674034602,5
1400000US37155961301,3491.303792361477,4
1400000US37119002702,1336.052610987983,49
1400000US37001021703,2590.933120950549,13
1400000US37051002002,808.6179514962208,24
1400000US37063001802,1227.377702185995,14
1400000US37121950400,2329.108719531179,2
1400000US37159050904,8603.806705901914,0
1400000US37021002900,3977.141162402502,1
1400000US37071031600,2225.602082293417,7
1400000US37159051901,5604.292435939607,0
1400000US37007920100,6415.426200409436,0
1400000US37051003500,793.1865507811655,6
1400000US37011930301,9715.055711499665,0
1400000US37155961000,1160.8047265121495,9
1400000US37165010400,2960.8563629617956,1
1400000US37119005613,1643.73259407091,15
1400000US37119003008,2254.6705733853205,14
1400000US37035010600,168.20723861989217,17
1400000US37119002701,787.9589415177214,52
1400000US37183052603,1252.7744981501546,35
1400000US37193960500,536.3519270835375,8
1400000US37081012705,1352.7145704382976,26
1400000US37071031101,604.9079973930284,10
1400000US37183054403,2723.1635768873994,3
1400000US37181960500,951.7747326454089,3
1400000US37081016900,5084.497375926034,0
1400000US37105030701,4846.261613446556,2
1400000US37051003203,2128.1574807721895,14
1400000US37119004100,711.420238306054,64
1400000US37183052407,728.8165300294761,21
1400000US37171930201,5652.864186272017,0
1400000US37067003105,2836.1625084865036,2
1400000US37051002200,794.4928741049873,14
1400000US37087920800,3776.9342456310615,1
1400000US37057060500,3451.097386968826,1
1400000US37183053709,616.6248691325552,12
1400000US37119000400,525.3302740370169,63
1400000US37151031504,336.4223070675845,11
1400000US37013930300,640.1900936146145,7
1400000US37045950101,14898.473510133043,0
1400000US37125950602,3747.277608009609,2
1400000US37077970200,4475.096869554826,2
1400000US37119006211,2218.0492968920616,13
1400000US37065021400,8985.948164036427,0
1400000US37119005911,4479.15374107296,3
1400000US37147001303,3397.8621651673952,6
1400000US37057061802,5959.743192419072,0
1400000US37119005308,873.2620984986117,39
1400000US37129012201,1473.2907626184706,1
1400000US37129012105,4701.963988159654,1
1400000US37031971101,2703.4545942151794,3
1400000US37083930100,1606.5483570868937,2
1400000US37021002206,1114.7585140219032,10
1400000US37183053411,2710.5278216007487,3
1400000US37125951100,1248.0959544595405,6
1400000US37183053107,2785.834288633068,4
1400000US37147001200,14219.865392878872,0
1400000US37147000800,836.4205078021189,18
1400000US37097061204,4713.44761243508,1
1400000US37119005000,389.4170913603289,69
1400000US37081011601,256.9448601651074,55
1400000US37059080500,3782.751269100807,2
1400000US37119005913,710.0218212651837,40
1400000US37021002606,5540.311792503466,0
1400000US37181960100,4230.224533948224,1
1400000US37183053808,3126.4051122736987,7
1400000US37183050100,227.57033911213358,43
1400000US37081016702,5784.606646400775,0
1400000US37025041602,8892.858083713367,0
1400000US37135011101,4532.942784770975,1
1400000US37047930100,5291.973160432258,0
1400000US37097061501,1686.408709604971,12
1400000US37183054209,2003.309604005985,10
1400000US37195000900,4182.392831645143,1
1400000US37001021701,1558.472015657664,10
1400000US37021001600,1754.113433845778,12
1400000US37183053605,1504.112424277863,19
1400000US37179020502,4464.907621000233,3
1400000US37157040800,564.4606713820008,5
1400000US37197050102,8965.493560433722,0
1400000US37081014412,1732.8632213977974,21
1400000US37067002901,4774.017982515894,2
1400000US37063001808,2191.0556068880624,10
1400000US37147000602,1469.0027093650708,20
1400000US37031970103,9203.23612377443,0
1400000US37109071201,3247.0338301393717,5
1400000US37127011400,1961.3678979252807,1
1400000US37197050502,3374.424974668661,1
1400000US37067004010,3812.6932891964443,5
1400000US37051003800,227.94925657457634,16
1400000US37021002702,230.42888191493245,7
1400000US37031970503,1300.1045472872242,6
1400000US37067001800,747.2727285267599,31
1400000US37109071002,5515.262318938726,0
1400000US37001020200,1255.182908996361,24
1400000US37153970500,1538.7038429175238,4
1400000US37171930700,7193.7454213124065,0
1400000US37033930200,25475.874961411544,0
1400000US37151031306,8748.976805220997,0
1400000US37025042000,1675.0621343041662,11
1400000US37009970400,4248.466569254405,2
1400000US37183053805,6133.863524122533,0
1400000US37133001102,2093.1780990191655,3
1400000US37119005710,2855.142634542399,15
1400000US37067002603,1695.015370971493,14
1400000US37147001001,5252.8218479192155,0
